,TARIH,FONKODU,FONUNVAN,FIYAT,TEDPAYSAYISI,KISISAYISI,PORTFOYBUYUKLUK,BORSABULTENFIYAT
1074,1688688000000,TKF,TACİRLER PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),25.065285,46355560.0,8519.0,1161915311.76,-
1075,1688688000000,TKH,AZIMUT PORTFÖY TKS SERBEST (TL) ÖZEL FON,1.04164,204384908.0,1.0,212895424.13,-
1076,1688688000000,TKK,İŞ PORTFÖY KUMBARA HESABI KARMA ÖZEL FON,0.619432,1531324050.0,136109.0,948550484.32,-
1077,1688688000000,TKM,TEB PORTFÖY PARA PİYASASI (TL) FONU,0.060131,20698450537.0,171462.0,1244622041.16,-
1078,1688688000000,TLE,AURA PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU,10.494651,25184821.0,456.0,264305907.16,-
1079,1688688000000,TLH,AURA PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),10.601232,13130079.0,565.0,139195012.55,-
1080,1688688000000,TLT,TEB PORTFÖY YAHŞİ SERBEST (DÖVİZ) ÖZEL FON,28.56456,6450816.0,1.0,184264721.24,-
1081,1688688000000,TLU,TEB PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) FON,26.048523,4256031.0,36.0,110863319.88,-
1082,1688688000000,TLY,TERA PORTFÖY BİRİNCİ SERBEST FON,10.716188,2874552.0,39.0,30804240.94,-
1083,1688688000000,TLZ,ATA PORTFÖY ANALİZ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),7.278808,14568909.0,911.0,106044289.99,-
1084,1688688000000,TMC,İŞ PORTFÖY TEMA DEĞİŞKEN FON,0.059704,750597288.0,4434.0,44813350.86,-
1085,1688688000000,TMG,İŞ PORTFÖY YABANCI HİSSE SENEDİ FONU,0.456481,3835044537.0,19437.0,1750626668.73,-
1086,1688688000000,TMM,TERA PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON,22.109845,288531.0,12.0,6379375.77,-
1087,1688688000000,TMR,TEB PORTFÖY MAKRO SERBEST FON,2.270802,1333075000.0,1.0,3027149471.37,-
1088,1688688000000,TMV,TERA PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON,1.273203,5509141.0,23.0,7014253.91,-
1089,1688688000000,TNC,TEB PORTFÖY ONÜÇÜNCÜ SERBEST FON,0.0,0.0,0.0,0.0,-
1090,1688688000000,TNF,TEB PORTFÖY ONUNCU SERBEST (TL) FON,1.139131,1401563265.0,3.0,1596564439.7,-
1091,1688688000000,TNH,TACİRLER PORTFÖY REAL CAPİTAL SERBEST ÖZEL FON,5.57368,38009772.0,2.0,211854318.65,-
1092,1688688000000,TNI,TEB PORTFÖY ING BANK ÖZEL BANKACILIK VE PLATİNUM DEĞİŞKEN ÖZEL FON,2.959101,29558555.0,194.0,87466743.5,-
1093,1688688000000,TNK,TEB PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,10.286333,105232580.0,81088.0,1082457320.83,-
1094,1688688000000,TNP,AZİMUT PORTFÖY BİLİM AĞACI SERBEST ÖZEL FON,3.447312,20197327.0,2.0,69626492.72,-
1095,1688688000000,TNS,TACİRLER PORTFÖY NAR SERBEST FON,5.106059,130677785.0,81.0,667248484.45,-
1096,1688688000000,TOK,TEB PORTFÖY ONBİRİNCİ SERBEST (DÖVİZ - AVRO) FON,28.423336,110484656.0,870.0,3140342550.2,-
1097,1688688000000,TOT,TEB PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,278.249546,172295.0,844.0,47941005.45,-
1098,1688688000000,TPC,TEB PORTFÖY BİRİNCİ FON SEPETİ FONU,4.353486,99106552.0,1016.0,431459014.1,-
1099,1688688000000,TPE,İŞ PORTFÖY PY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) ÖZEL FONU,0.224408,9926077089.0,57.0,2227491409.63,-
1100,1688688000000,TPF,TACİRLER PORTFÖY BORÇLANMA ARAÇLARI FONU,3.926894,29946206.0,590.0,117595590.21,-
1101,1688688000000,TPJ,TEB PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,32.884335,29283356.0,389.0,962963688.12,-
1102,1688688000000,TPL,TEB PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU,9.326151,91321407.006,2705.0,851677253.15,-
1103,1688688000000,TPO,İŞ PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,0.050973,657696318.0,3.0,33524897.03,-
1104,1688688000000,TPP,TEB PORTFÖY PUSULA SERBEST FON,17.945838,27671000.0,255.0,496579287.82,-
1105,1688688000000,TPR,İŞ PORTFÖY PY HİSSE SENEDİ (TL) ÖZEL FONU (HİSSE SENEDİ YOĞUN FON),0.14544,1560864861.0,4.0,227012711.52,-
1106,1688688000000,TPV,AURA PORTFÖY İKİNCİ DEĞİŞKEN FON,4.428541,1069749.0,34.0,4737427.64,-
1107,1688688000000,TPZ,TEB PORTFÖY KİRA SERTİFİKALARI (DÖVİZ) KATILIM FONU,11.783167,17809726.0,2067.0,209854979.89,-
1108,1688688000000,TP1,TEB PORTFÖY UYUM SERBEST (DÖVİZ) ÖZEL FON,26.74804,5995964.0,1.0,160380286.73,-
1109,1688688000000,TRN,AZİMUT PORTFÖY CO HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),2.527769,365247710.0,1.0,923261961.65,-
1110,1688688000000,TRR,TEB PORTFÖY BEŞİNCİ SERBEST (TL) FONU,1.776748,749383220.0,44.0,1331465394.8,-
1111,1688688000000,TSI,İŞ PORTFÖY MAKSİMUM HESAP KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,0.062602,85267430888.0,95944.0,5337890647.06,-
1112,1688688000000,TSP,AZİMUT PORTFÖY TESA SERBEST (DÖVİZ) ÖZEL FON,26.288177,24684313.0,3.0,648905594.99,-
1113,1688688000000,TTA,İŞ PORTFÖY ALTIN FONU,0.172669,26961375408.0,127896.0,4655403655.16,-
1114,1688688000000,TTE,İŞ PORTFÖY BIST TEKNOLOJİ AĞIRLIK SINIRLAMALI ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0.358644,1104757271.0,8892.0,396214891.28,-
1115,1688688000000,TTL,TACİRLER PORTFÖY KARTOPU SERBEST FON,6.809782,50948374.0,5.0,346947311.41,-
1116,1688688000000,TTN,AZİMUT PORTFÖY TESA SERBEST ÖZEL FON,2.767199,16539832.0,2.0,45769013.63,-
1117,1688688000000,TTP,TEB PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON,27.901225,108340364.0,990.0,3022828891.03,-
1118,1688688000000,TTS,TEB PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,28.117514,22767704.0,1.0,640171229.1,-
1119,1688688000000,TTV,TACİRLER PORTFÖY VEGA SERBEST (TL)  FON,2.375788,367694761.0,33.0,873564817.36,-
1120,1688688000000,TTZ,TEB PORTFÖY EGE SERBEST ÖZEL FON,1.650071,73179589.0,9.0,120751551.74,-
1121,1688688000000,TUA,TEB PORTFÖY ALTIN FONU,0.361765,4627528651.209,10207.0,1674078920.79,-
1122,1688688000000,TVN,TRİVE PORTFÖY BİRİNCİ FON SEPETİ FONU,0.0,0.0,0.0,0.0,-
1123,1688688000000,TYH,TEB PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.74166,800070920.441,3551.0,593380914.92,-
1124,1688688000000,TZC,ZİRAAT PORTFÖY BÜYÜYEN ÇOCUKLARA YÖNELİK DEĞİŞKEN ÖZEL FON,0.116362,127350300.0,1143.0,14818770.43,-
1125,1688688000000,TZD,ZİRAAT PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.016387,320910762.694,5969.0,326169402.39,-
1126,1688688000000,TZH,ZİRAAT PORTFÖY TZH SERBEST ÖZEL FON,2.308916,2735478160.0,1.0,6315989700.35,-
1127,1688688000000,TZL,ZİRAAT PORTFÖY PARA PİYASASI (TL) FONU,0.038025,214314628264.28,97431.0,8149281205.98,-
1128,1688688000000,TZP,TACİRLER PORTFÖY RİGEL SERBEST ÖZEL FON,3.305566,80048235.0,15.0,264604760.21,-
1129,1688688000000,TZT,ZİRAAT PORTFÖY BORÇLANMA ARAÇLARI (TL) FONU,0.061479,1722471317.584,3799.0,105896414.58,-
1130,1688688000000,TZV,ZİRAAT PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,283.237718,24237896.5,153354.0,6865086491.35,-
1131,1688688000000,T3B,TERA PORTFÖY ÜÇÜNCÜ  HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN),0.0,0.0,0.0,0.0,-
1132,1688688000000,UAB,ÜNLÜ PORTFÖY BONCUK SERBEST ÖZEL FON,2.070117,41066745.0,2.0,85012969.93,-
1133,1688688000000,UAP,ÜNLÜ PORTFÖY ALTINCI SERBEST (DÖVİZ) ÖZEL FON,28.154473,4877087.0,1.0,137311813.33,-
1134,1688688000000,UCN,AK PORTFÖY ÜÇÜNCÜ SERBEST FON,0.0,0.0,0.0,0.0,-
1135,1688688000000,UFH,AZİMUT PORTFÖY EE SERBEST (DÖVİZ) ÖZEL FON,28.644338,3658192.0,1.0,104786487.43,-
1136,1688688000000,UGH,HEDEF PORTFÖY HAS-KAR  SERBEST (TL) ÖZEL FON,6.353832,138109210.0,1.0,877522748.76,-
1137,1688688000000,UGL,HEDEF PORTFÖY ZÜMRÜT HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),4.704975,8583620.0,1.0,40385719.18,-
1138,1688688000000,UHL,AZİMUT PORTFÖY ARUNA SERBEST (DÖVİZ) ÖZEL FON,28.837237,35825260.0,1.0,1033101509.73,-
1139,1688688000000,UHN,AK PORTFÖY ÖPY YEDİNCİ SERBEST (DÖVİZ-AVRO) ÖZEL FON,0.0,0.0,0.0,0.0,-
1140,1688688000000,UHV,AK PORTFÖY ÖPY SEKİZİNCİ SERBEST (DÖVİZ) ÖZEL FON,0.0,0.0,0.0,0.0,-
1141,1688688000000,UJA,ÜNLÜ PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON,1.677978,4435522.0,40.0,7442708.94,-
1142,1688688000000,ULH,ÜNLÜ PORTFÖY ONUNCU SERBEST FON,2.000302,150958032.0,101.0,301961643.57,-
1143,1688688000000,ULL,ÜNLÜ PORTFÖY SEKİZİNCİ  SERBEST (DÖVİZ) ÖZEL FON,27.872694,3788163.0,3.0,105586309.22,-
1144,1688688000000,UPD,ÜNLÜ PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON,10.023511,22073107.0,99.0,221250036.32,-
1145,1688688000000,UPH,ÜNLÜ PORTFÖY HİSSE SENEDİ (TL) FONU(HİSSE SENEDİ YOĞUN FON),11.52661,4044439.0,350.0,46618671.52,-
1146,1688688000000,UPP,ÜNLÜ PORTFÖY PARA PİYASASI (TL) FONU,1.914134,46397377.0,419.0,88810785.28,-
1147,1688688000000,UPS,ÜNLÜ PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) ÖZEL FON,31.783295,1347241.0,1.0,42819758.16,-
1148,1688688000000,UP1,ÜNLÜ PORTFÖY ALTIN FONU,1.481002,106562462.0,1499.0,157819247.75,-
1149,1688688000000,UP2,ÜNLÜ PORTFÖY ONBİRİNCİ SERBEST (TL) FON,1.130285,48184792.0,16.0,54462542.5,-
1150,1688688000000,URC,AK PORTFÖY ONUNCU SERBEST (DÖVİZ) FON,27.175386,36138571.0,263.0,982079612.77,-
1151,1688688000000,URG,AK PORTFÖY ÖPY BEŞİNCİ SERBEST (DÖVİZ) ÖZEL FON,30.342884,4196685.0,2.0,127339524.78,-
1152,1688688000000,URM,AK PORTFÖY ÖPY ALTINCI SERBEST (DÖVİZ) ÖZEL FON,0.0,0.0,0.0,0.0,-
1153,1688688000000,URS,AK PORTFÖY ÖPY DOKUZUNCU SERBEST ÖZEL FON,1.226191,262089128.0,1.0,321371243.73,-
1154,1688688000000,URV,AK PORTFÖY ÖPY ONUNCU SERBEST ÖZEL FON,1.192936,2075150260.0,2.0,2475521207.6,-
1155,1688688000000,USS,AZİMUT PORTFÖY UNİCO SİGORTA SERBEST (TL) ÖZEL FON,1.061802,952608265.0,1.0,1011481040.6,-
1156,1688688000000,UST,İŞ PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON,1.106673,468839001.0,1.0,518851654.0,-
1157,1688688000000,USY,ÜNLÜ PORTFÖY MUTLAK GETİRİ HEDEFLİ SERBEST FON,0.095042,1491584444.0,313.0,141762554.41,-
1158,1688688000000,UYH,ÜNLÜ PORTFÖY DOKUZUNCU SERBEST (TL) FON,1.363355,484405004.0,11.0,660415956.32,-
1159,1688688000000,UZY,ÜNLÜ PORTFÖY İKİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST FON,1.671136,26591976.0,81.0,44438801.21,-
1160,1688688000000,VCD,AZİMUT PORTFÖY İKİNCİ SERBEST (TL) FON,1.329626,3908397.0,8.0,5196705.51,-
1161,1688688000000,VCG,AZİMUT PORTFÖY DÖRDÜNCÜ SERBEST (TL) FON,1.781748,486130626.0,44.0,866162294.3,-
1162,1688688000000,VCY,AK PORTFÖY ELEKTRİKLİ VE OTONOM ARAÇ TEKNOLOJİLERİ DEĞİŞKEN FON,1.706421,80690624.0,11840.0,137692168.18,-
1163,1688688000000,VFK,ZİRAAT PORTFÖY İKİNCİ KISA VADELİ KİRA SERTİFİKALARI KATILIM (TL) FONU,1.650785,150671544.0,1030.0,248726262.86,-
1164,1688688000000,VKI,ALBARAKA PORTFÖY VAKIF KATILIM İKİNCİ KISA VADELİ KATILIM SERBEST (TL) FON,0.0,0.0,0.0,0.0,-
1165,1688688000000,VKR,ALBARAKA PORTFÖY İKİNCİ KISA VADELİ KİRA SERTİFİKALARI KATILIM FONU,0.0,0.0,0.0,0.0,-
1166,1688688000000,VKT,ZİRAAT PORTFÖY VAKIFBANK KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,0.036073,28020061386.0,33603.0,1010780686.98,-
1167,1688688000000,VK6,ZİRAAT PORTFÖY VAKIFBANK PARA PİYASASI (TL) FONU,1.133347,4793412128.0,94030.0,5432597406.55,-
1168,1688688000000,VTF,AZİMUT PORTFÖY VİTA SERBEST ÖZEL FON,1.155608,229718891.0,1.0,265464891.71,-
1169,1688688000000,YAC,YAPI KREDİ PORTFÖY İKİNCİ FON SEPETİ FONU,5.543435,704243721.0,9374.0,3903929076.12,-
1170,1688688000000,YAK,YAPI KREDİ PORTFÖY KARMA FON,1.910796,384068482.707,120818.0,733876533.23,-
1171,1688688000000,YAN,YAPI KREDİ PORTFÖY BİRİNCİ FON SEPETİ FONU,6.053328,333664311.0,4443.0,2019779619.94,-
1172,1688688000000,YAR,İŞ PORTFÖY RESAN DEĞİŞKEN ÖZEL FON,10.051695,28425000.0,1.0,285719442.7,-
1173,1688688000000,YAS,YAPI KREDİ PORTFÖY KOÇ HOLDİNG İŞTİRAK VE HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),7.673133,919837447.0,19868.0,7058035392.18,-
1174,1688688000000,YAY,YAPI KREDİ PORTFÖY YABANCI TEKNOLOJİ SEKTÖRÜ HİSSE SENEDİ FONU,469.926095,12661841.0,27817.0,5950129501.18,-
1175,1688688000000,YBE,YAPI KREDİ PORTFÖY EUROBOND (DOLAR) BORÇLANMA ARAÇLARI FONU,0.734198,8655598571.0,14173.0,6354918921.24,-
1176,1688688000000,YBP,YAPI KREDİ PORTFÖY PY BİRİNCİ DEĞİŞKEN ÖZEL FON,3.855319,97832350.0,63.0,377174917.94,-
1177,1688688000000,YBS,YAPI KREDİ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,0.042774,22546653909.0,6920.0,964410315.95,-
1178,1688688000000,YCG,YAPI KREDİ PORTFÖY KARŞIYAKA SERBEST (DÖVİZ) ÖZEL FON,26.854457,3718005.0,4.0,99845005.14,-
1179,1688688000000,YCH,YAPI KREDİ PORTFÖY ODEABANK AYRICALIKLI VE ÖZEL BANKACILIK FON SEPETİ ÖZEL FONU,0.0,0.0,0.0,0.0,-
1180,1688688000000,YCK,YAPI KREDİ PORTFÖY PY CİHANGİR SERBEST ÖZEL FON,1.793362,602601710.0,54.0,1080682831.99,-
1181,1688688000000,YCL,ATA PORTFÖY BEŞİNCİ SERBEST FON,3.388936,79887759.0,11.0,270734511.69,-
1182,1688688000000,YCP,YAPI KREDİ PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),2.837027,102176322.0,313.0,289876969.85,-
1183,1688688000000,YCS,AZİMUT PORTFÖY MYRA SERBEST (DÖVİZ) ÖZEL FON,32.696159,59924458.0,1.0,1959299634.7,-
1184,1688688000000,YCY,İSTANBUL PORTFÖY KİRA SERTİFİKALARI KATILIM FONU,1.422661,8094691.0,70.0,11516001.84,-
1185,1688688000000,YDI,YAPI KREDİ PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.172668,6352789800.0,6470.0,1096926630.12,-
1186,1688688000000,YDK,YAPI KREDİ PORTFÖY ÇALIŞAN HESAP KISA VADELİ BORÇLANMA ARAÇLARI FONU,0.034571,2068833989.0,53742.0,71521019.71,-
1187,1688688000000,YDP,YAPI KREDİ PORTFÖY PY ÜÇÜNCÜ DEĞİŞKEN ÖZEL FON,0.062333,834420974.0,2.0,52012067.25,-
1188,1688688000000,YDZ,YAPI KREDİ PORTFÖY ODEABANK DÖRDÜNCÜ SERBEST (DÖVİZ) ÖZEL FON,26.152283,21986976.0,255.0,575009624.8,-
1189,1688688000000,YEF,YAPI KREDİ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.347173,2213623352.91,8665.0,768510836.81,-
1190,1688688000000,YFV,YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU,0.034375,3389001795.0,3662.0,116491224.17,-
1191,1688688000000,YGM,YAPI KREDİ PORTFÖY EMTİA SERBEST FON,1.339064,116900461.0,438.0,156537214.16,-
1192,1688688000000,YHP,YAPI KREDİ PORTFÖY KADIKÖY SERBEST ÖZEL FON,1.279277,300000000.0,1.0,383783126.88,-
1193,1688688000000,YHS,YAPI KREDİ PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),8.879549,65641065.0,4591.0,582863033.97,-
1194,1688688000000,YHT,YAPI KREDİ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,0.122736,3317698225.0,87633.0,407199748.88,-
1195,1688688000000,YHZ,YAPI KREDİ PORTFÖY BIST TEKNOLOJİ AĞIRLIK SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON),1.899726,21731460.0,3275.0,41283813.64,-
1196,1688688000000,YIV,YAPI KREDİ PORTFÖY ALLİANZ DEĞİŞKEN ÖZEL FON,1.528704,239416498.0,2.0,365997026.83,-
1197,1688688000000,YJA,YAPI KREDİ PORTFÖY PY ALSANCAK SERBEST ( DÖVİZ) ÖZEL FON,28.035343,6546316.0,4.0,183528216.82,-
1198,1688688000000,YJH,YAPI KREDİ PORTFÖY TEMİZ ENERJİ DEĞİŞKEN FONU,2.029515,66525531.0,4878.0,135014536.6,-
1199,1688688000000,YJK,YAPI KREDİ PORTFÖY DÖRDÜNCÜ FON SEPETİ FONU,1.668519,74999172.0,1669.0,125137543.08,-
1200,1688688000000,YJO,YAPI KREDİ PORTFÖY ODEABANK ÜÇÜNCÜ SERBEST (DÖVİZ) ÖZEL FON,26.911016,3049983.0,66.0,82078142.4,-
1201,1688688000000,YJU,YAPI KREDİ PORTFÖY PY ULUDAĞ SERBEST (DÖVİZ) ÖZEL FON,26.553432,6655746.0,1.0,176732900.65,-
1202,1688688000000,YJY,YAPI KREDİ PORTFÖY YENİKÖY SERBEST (DÖVİZ) FON,27.286161,154224882.0,1171.0,4208204886.97,-
1203,1688688000000,YKS,YAPI KREDİ PORTFÖY İSTANBUL SERBEST FON,0.117438,489273516.0,69.0,57459139.25,-
1204,1688688000000,YKT,YAPI KREDİ PORTFÖY ALTIN FONU,0.218796,33842448359.0,33909.0,7404584150.65,-
1205,1688688000000,YLB,YAPI KREDİ PORTFÖY PARA PİYASASI FONU,0.502926,12931869333.0,260850.0,6503775082.97,-
1206,1688688000000,YLC,ATA PORTFÖY TARIM VE GIDA DEĞİŞKEN FON,1.8585,76710227.0,3410.0,142565929.32,-
1207,1688688000000,YLE,YAPI KREDİ PORTFÖY BIST SÜRDÜRÜLEBİLİRLİK ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),3.051806,68631324.0,1652.0,209449481.0,-
1208,1688688000000,YLO,YAPI KREDİ PORTFÖY ELEKTRİKLİ ARAÇLAR DEĞİŞKEN FON,1.876683,81452812.0,6193.0,152861112.21,-
1209,1688688000000,YLY,YAPI KREDİ PORTFÖY KİLYOS KAR PAYI ÖDEYEN HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.151086,6469054.0,88.0,7446438.4,-
1210,1688688000000,YMD,YAPI KREDİ PORTFÖY MASLAK SERBEST (DÖVİZ- ABD DOLARI) FON,26.360791,6963124.0,125.0,183553454.09,-
1211,1688688000000,YMM,YAPI KREDİ PORTFÖY EMİRGAN SERBEST (DÖVİZ) FON,0.0,0.0,0.0,0.0,-
1212,1688688000000,YNK,YAPI KREDİ PORTFÖY NİŞANTAŞI KAR PAYI ÖDEYEN SERBEST (DÖVİZ) FON,24.741338,14047409.0,110.0,347551693.53,-
1213,1688688000000,YNL,YAPI KREDİ PORTFÖY CADDEBOSTAN SERBEST (DÖVİZ) ÖZEL FON,26.587795,2945251.0,1.0,78307731.27,-
1214,1688688000000,YOA,YAPI KREDİ PORTFÖY PY BORÇLANMA ARAÇLARI (DÖVİZ) ÖZEL FONU,35.871272,34374890.0,211.0,1233071014.57,-
1215,1688688000000,YON,YAPI KREDİ PORTFÖY ORTAKÖY SERBEST (DÖVİZ) FON,0.0,0.0,0.0,0.0,-
1216,1688688000000,YOT,YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU,14.747531,16759536.007,9003.0,247161769.62,-
1217,1688688000000,YPC,YAPI KREDİ PORTFÖY İKLİM DEĞİŞİKLİĞİ ÇÖZÜMLERİ DEĞİŞKEN FON,1.824698,13108801.0,1688.0,23919598.02,-
1218,1688688000000,YPD,YAPI KREDİ PORTFÖY ALARA SERBEST (DÖVİZ) ÖZEL FON,29.472175,4001912.0,3.0,117945051.36,-
1219,1688688000000,YPF,YAPI KREDİ PORTFÖY ALFA SERBEST FON,3.921118,23168669.0,20.0,90847076.99,-
1220,1688688000000,YPK,YAPI KREDİ PORTFÖY GALATA SERBEST FON,5.50766,39880724.0,108.0,219649454.93,-
1221,1688688000000,YPL,YAPI KREDİ PORTFÖY BALAT SERBEST (DÖVİZ) FON,31.977622,271151745.0,1062.0,8670787929.63,-
1222,1688688000000,YPP,YAPI KREDİ PORTFÖY PY KUZGUNCUK SERBEST ÖZEL FON,9.950421,187047247.0,1.0,1861198788.55,-
1223,1688688000000,YPT,YAPI KREDİ PORTFÖY PARA PİYASASI SERBEST (TL) FON,1.114176,9599411876.0,435.0,10695433642.39,-
1224,1688688000000,YPV,YAPI KREDİ PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,3.45526,1769910258.0,5212.0,6115500294.8,-
1225,1688688000000,YPZ,YAPI KREDİ PORTFÖY PY LEVENT SERBEST ÖZEL FON,2.302773,140000000.0,1.0,322388222.44,-
1226,1688688000000,YP1,YAPI KREDİ PORTFÖY PY GÜMÜŞSUYU SERBEST (DÖVIZ) ÖZEL FON,27.325254,1154308.0,2.0,31541759.35,-
1227,1688688000000,YP2,YAPI KREDİ PORTFÖY PERA SERBEST (DÖVİZ) ÖZEL FON,28.471293,18589148.0,1.0,529257080.17,-
1228,1688688000000,YP3,YAPI KREDİ PORTFÖY PY ULUS SERBEST (DÖVİZ) ÖZEL FON,0.0,0.0,0.0,33077.83,-
1229,1688688000000,YP4,YAPI KREDİ PORTFÖY FERİKÖY SERBEST (DÖVİZ) FON,26.439665,481563383.0,2470.0,12732374624.63,-
1230,1688688000000,YQA,YAPI KREDİ PORTFÖY ODEABANK ALTINCI SERBEST (DÖVİZ) ÖZEL FON,28.02916,3701311.0,61.0,103744637.5,-
1231,1688688000000,YRF,YAPI KREDİ PORTFÖY ODEABANK İKİNCİ SERBEST(DÖVİZ)ÖZEL FON,26.803489,8804838.0,114.0,236000382.08,-
1232,1688688000000,YRO,YAPI KREDİ PORTFÖY ODEABANK SERBEST (DÖVİZ)ÖZEL FON,26.398384,2927117.0,72.0,77271159.06,-
1233,1688688000000,YSL,YAPI KREDİ PORTFÖY KAR PAYI ÖDEYEN KİRA SERTİFİKALARI KATILIM SERBEST (DÖVİZ) FON,25.215929,3023087.0,64.0,76229947.58,-
1234,1688688000000,YSU,YAPI KREDİ PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON,0.060131,2845092324.0,5455.0,171077718.83,-
1235,1688688000000,YTD,YAPI KREDİ PORTFÖY YABANCI FON SEPETİ FONU,0.289878,2078754682.0,12164.0,602584961.75,-
1236,1688688000000,YTJ,YAPI KREDİ PORTFÖY DUDULLU SERBEST (DÖVİZ) ÖZEL FON,27.647858,16341301.0,1.0,451801973.64,-
1237,1688688000000,YTR,YAPI KREDİ PORTFÖY LARA SERBEST (DÖVİZ-AVRO) ÖZEL FON,31.449892,4962838.0,1.0,156080718.54,-
1238,1688688000000,YTV,YAPI KREDİ PORTFÖY TARIM DEĞİŞKEN FON,1.22151,6394579.0,582.0,7811041.38,-
1239,1688688000000,YUB,YAPI KREDİ PORTFÖY KARAKÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),2.101439,244977573.0,405.0,514805496.38,-
1240,1688688000000,YUD,YAPI KREDİ PORTFÖY BODRUM SERBEST [DÖVİZ] ÖZEL FON,29.475565,4167846.0,2.0,122849613.95,-
1241,1688688000000,YUI,YAPI KREDİ PORTFÖY PY KAR PAYI ÖDEYEN SERBEST (TL) ÖZEL FON,0.0,0.0,0.0,68537.94,-
1242,1688688000000,YUN,YAPI KREDİ PORTFÖY İSTİNYE SERBEST (DÖVİZ) FON,26.93072,21812673.0,110.0,587430994.37,-
1243,1688688000000,YUY,YAPI KREDİ PORTFÖY ALLİANZ KAR PAYI ÖDEYEN SERBEST (TL) ÖZEL FON,1.013201,496554813.0,2.0,503109928.9,-
1244,1688688000000,YVD,YAPI KREDİ PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU,1.230928,522351210.0,2519.0,642976796.77,-
1245,1688688000000,YVF,YAPI KREDİ PORTFÖY ETİLER SERBEST (DÖVİZ) ÖZEL FON,29.565804,7275701.0,4.0,215111947.92,-
1246,1688688000000,YVG,YAPI KREDİ PORTFÖY SARIYER SERBEST (DÖVİZ-AVRO) FON,28.318719,34114370.0,302.0,966075254.0,-
1247,1688688000000,YVO,YAPI KREDİ PORTFÖY NİLÜFER SERBEST (DÖVİZ) ÖZEL FON,29.863785,11200636.0,2.0,334493382.97,-
1248,1688688000000,YVS,YAPI KREDİ PORTFÖY BEYOĞLU SERBEST (DÖVİZ) ÖZEL FON,29.948803,5777712.0,6.0,173035557.11,-
